event_id_cnty,event_date,year,country,admin1,sub_event_type,fatalities,notes
KEN17126,2025-02-18,2025,Kenya,Nakuru,Peaceful protest,0,"On 18 February 2025, residents of Olenjorai marched to Gilgil police station (Gilgil, Nakuru) in protest against the police's recent move to arrest three of their colleagues following a land ownership dispute with the Lari Nyakiwa group. The group demanded that their colleagues be released and that security agencies and the government address the land issue."
KEN17128,2025-02-18,2025,Kenya,Kericho,Peaceful protest,0,"On 18 February 2025, over 2000 traders protested in Londiani town (Kipkelion East, Kericho) against poor service delivery as well as high license fees. The group demanded that the governor address their grievances."
SOM49079,2025-02-18,2025,Somalia,Banadir,Peaceful protest,0,"On 18 February 2025, residents and family members of Somali youths sentenced to death by Saudi Arabia protested at the Daljika Dahsoon in Mogadishu - Bondhere (Banadir)."
KEN17135,2025-02-18,2025,Kenya,Bungoma,Peaceful protest,0,"On 18 February 2025, hundreds of FORD-Kenya, Kenya Kwanza supporters, joined by boda boda taxi operators, marched while chanting, blowing vuvuzelas, and waving placards and twigs in the streets of Bungoma town (Kanduyi, Bungoma) in protest against a planned move by opposition Members of Parliament (MPs) to impeach the national assembly speaker who is also their party leader. The group demanded that the president protect the speaker while the MPs advance the government's development plan."
KEN17129,2025-02-18,2025,Kenya,Nairobi,Peaceful protest,0,"On 18 February 2025, political leaders, mainly those allied to the immediate former deputy president (UDA, Kenya Kwanza) gathered and sang solidarity songs outside the Directorate of Criminal Investigations (DCI) offices in Nairobi (Starehe, Nairobi) in protest against the arrest of the Juja Member of Parliament (MP). The group demanded that the MP be released."
KEN17132,2025-02-18,2025,Kenya,Nairobi,Peaceful protest,0,"On 18 February 2025, Technical University of Kenya (TUK) teaching and non-teaching staff gathered while carrying placards at the institution, within the Nairobi central business district (Starehe, Nairobi) in protest against delayed pay among other grievances. Led by UASU union officials, the group demanded that the parliament address their grievances."
ETH14849,2025-02-19,2025,Ethiopia,South Ethiopia Region,Peaceful protest,0,"On 19 February 2025, employees (medical and supportive staff) of Yirga Cheffe Hospital staged a peaceful demonstration before a police station in Yirga Chefe (Yirgachefe, Gedeo, South Ethiopia Region) opposing the arrest of 9 management and medical staff of the hospital by south Ethiopian police. The demonstration and arrest were preceded by a strike by the hospital's employees on 17 February 2025 opposing the non-payment of salary increments for 4 months."
KEN17130,2025-02-19,2025,Kenya,Kericho,Peaceful protest,0,"On 19 February 2025, for the second day, over 2000 traders protested in Londiani town (Kipkelion East, Kericho) against poor service delivery as well as high license fees. The group demanded that the governor address their grievances."
KEN17142,2025-02-19,2025,Kenya,Taita Taveta,Peaceful protest,0,"On 19 February 2025, parents of four students at the Dr. Aggrey boys' high school protested at the institution in Wundanyi (Wundanyi, Taita Taveta) against the payment of a Sh5 million fine for burnt dormitories following recent student unrest (coded separately). The group demanded that the Board of Management (BOM) address the matter."
UGA9430,2025-02-19,2025,Uganda,Mbarara,Peaceful protest,0,"On 19 February 2025, a group of market traders from Kitunzi Market in the Rwebikona business hub of Mbarara city (Mbarara, Mbarara) protested against unfair tax administration and the unfavorable opening hours for the weekly market, which operates every Wednesday."
UGA9436,2025-02-19,2025,Uganda,Mbarara,Peaceful protest,0,"On 19 February 2025, a group of activists protested in Mbarara city (Mbarara, Mbarara), demanding the release of Dr. Kizza Besigye."
SOM49080,2025-02-19,2025,Somalia,Banadir,Peaceful protest,0,"On 19 February 2025, for the second day, residents and family members of Somali youths sentenced to death by Saudi Arabia protested at the Daljika Dahsoon neighborhood in Mogadishu - Bondhere (Banadir). The protesters demanded that the Somali government intervene and return the youths to the country."
KEN17131,2025-02-19,2025,Kenya,Kirinyaga,Peaceful protest,0,"On 19 February 2025, residents stormed Kerugoya police station (Kirinyaga Central, Kirinyaga) in protest against increased insecurity. Led by their area member of parliament (UDA, Kenya Kwanza), the group demanded that the security officers address the matter."
KEN17134,2025-02-19,2025,Kenya,Nairobi,Peaceful protest,0,"On 19 February 2025, Technical University of Kenya (TUK) students protested outside the university and along Haile Selassie avenue within Nairobi's central business district (Starehe, Nairobi) against the recent indefinite closure of the institution following the strike by teaching and non-teaching staff. The group demanded that parliament help reopen the institution."
KEN17119,2025-02-19,2025,Kenya,Trans Nzoia,Peaceful protest,0,"On 19 February 2025, residents (likely supporters of the FORD-Kenya, Kenya Kwanza based on similar events in other nearby towns) gathered while waving placards in an unspecified location within Trans Nzoia County (coded to the county headquarters as Kitale, Saboti, Trans Nzoia) in protest against a planned move by opposition Members of Parliament (MPs) to impeach the national assembly speaker, who is also their party leader. The group demanded that the president protect the speaker."
KEN17141,2025-02-19,2025,Kenya,Trans Nzoia,Peaceful protest,0,"On 19 February 2025, hundreds of squatters from the agricultural development corporation (ADC) farm (other sources mention Kiboroa) gathered and marched in Kitale town (Saboti, Trans Nzoia) in protest against delayed resettlement. The group demanded that the government address their grievance."
KEN17117,2025-02-19,2025,Kenya,Kakamega,Peaceful protest,0,"On 19 February 2025, residents (likely supporters of the FORD-Kenya, Kenya Kwanza based on similar events other nearby towns) marched while waving placards and hooting motorbikes in Kakamega town (Lurambi, Kakamega) in protest against a planned move by opposition Members of Parliament (MPs) to impeach the national assembly speaker, who is also their party leader. The group demanded that the president protect the speaker."
KEN17120,2025-02-20,2025,Kenya,Busia,Peaceful protest,0,"On 20 February 2025, supporters of FORD-Kenya, Kenya Kwanza marched while waving placards along the Kisumu-Busia highway in Busia town (Matayos, Busia) in protest against a planned move by opposition Members of Parliament (MPs) to impeach the national assembly speaker who is also their party leader. The group demanded that the president protect the speaker."
KEN17123,2025-02-20,2025,Kenya,Kirinyaga,Peaceful protest,0,"On 20 February 2025, nurses under the Universal Health Coverage (UHC) program marched while blowing vuvuzelas and carrying banners and placards in Kutus town (Kirinyaga South, Kirinyaga) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded for permanent jobs and salary harmonization."
KEN17140,2025-02-20,2025,Kenya,Nairobi,Peaceful protest,0,"On 20 February 2025, residents, mainly family members, camped while carrying placards outside Tassia police station within Nairobi - Embakasi South (Embakasi South, Nairobi) in protest against the recent claimed kidnapping of their 16-year-old Form Two schoolgirl by unknown people. The group demanded that the police address the matter."
UGA9431,2025-02-20,2025,Uganda,Hoima,Peaceful protest,0,"On 20 February 2025, a group of truck drivers protested at the Hass Fuel Station along Kinubi Road in Hoima City (Hoima, Hoima), against the non-payment of wages by Nexius Company, which was contracted to transport marram for the construction of Hoima City Stadium."
UGA9439,2025-02-20,2025,Uganda,Lira,Peaceful protest,0,"On 20 February 2025, a group of residents protested in Kulu-ali cell, Ambalal ward of Lira City (Lira, Lira), against the poor state of their road."
ETH14868,2025-02-20,2025,Ethiopia,Tigray,Peaceful protest,0,"On 20 February 2025, employees of Ayder Hospital (medical doctors and other staff) staged a peaceful demonstration in front of Mekele University in Mekele (Mekelle, Mekelle Tigray), protesting the low amount of salary/wage and the discontinuation of overtime payment and payment to reimburse transport costs."
KEN17122,2025-02-20,2025,Kenya,Trans Nzoia,Peaceful protest,0,"On 20 February 2025, nurses under the Universal Health (UHC) program from the seven counties in the North Rift region gathered and marched while carrying banners and placards in Kitale (Saboti, Trans Nzoia) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded for permanent jobs and fair pay."
KEN17124,2025-02-21,2025,Kenya,Busia,Peaceful protest,0,"On 21 February 2025, nurses from the Western Kenya region, including the counties of Bungoma, Vihiga, Busia, and Kakamega, gathered and marched while carrying banners and placards in Busia town (Matayos, Busia) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded for permanent jobs and fair pay."
KEN17125,2025-02-21,2025,Kenya,Mombasa,Peaceful protest,0,"On 21 February 2025, nurses from the coastal Kenya region gathered and marched while carrying banners and placards in Mombasa (Mvita, Mombasa) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded for permanent jobs and fair pay."
KEN17144,2025-02-21,2025,Kenya,Machakos,Peaceful protest,0,"On 21 February 2025, residents blocked Kangundo Road with stones in the Moulem neighborhood of Nairobi-Kasarani (Kasarani, Nairobi) in protest against a planned move by a private developer to evict them from their land. The group demanded that the county and national governments help address the matter."
ETH14869,2025-02-21,2025,Ethiopia,Tigray,Peaceful protest,0,"On 21 February 2025, for the second day, employees of Ayder Hospital (medical doctors and other staff) staged a peaceful demonstration in the hospital's compound in Mekele (Mekelle, Mekelle Tigray), protesting the low amount of salary/wage and the discontinuation of overtime payment and payment to reimburse transport costs. The demonstrators started a strike and conducted a peaceful demonstration in front of Mekele University on 20 February 2025 (coded separately)."
UGA9435,2025-02-21,2025,Uganda,Kabale,Peaceful protest,0,"On 21 February 2025, a group of PFF members and NUP supporters protested in Kabale (Kabale, Kabale), demanding for the release of Dr. Kizza Besigye."
UGA9438,2025-02-21,2025,Uganda,Mbale,Peaceful protest,0,"On 21 February 2025, a group of residents protested against the poor condition of the Bufumbo-Busamaga road in the city of Mbale (Mbale)."
KEN17143,2025-02-21,2025,Kenya,Kiambu,Peaceful protest,0,"On 21 February 2025, residents blocked unspecified roads leading to a quarry with stones in Gatong'ora (Ruiru, Kiambu) in protest against the poor state of the area's roads. The group demanded that the governor address the matter."
KEN17206,2025-02-23,2025,Kenya,Kitui,Peaceful protest,0,"Around 23 February 2025 (as reported), students at South Eastern Kenya University (SEKU) marched while carrying banners and placards and blowing vuvuzelas at the institution in Kwa Vonza (Kitui Rural, Kitui) in protest against increased road accidents following the recent killing of three of their colleagues. The group demanded justice for the deceased."
KEN17210,2025-02-23,2025,Kenya,Kisii,Peaceful protest,0,"Around 23 February 2025 (as reported), human rights defenders protested in Kisii (Nyaribari Chache, Kisii) against the transfer of the Kisii Polytechnic principal, who is under investigation for financial misappropriation. The group demanded that the president help address the matter."
KEN17193,2025-02-23,2025,Kenya,Bungoma,Peaceful protest,0,"On 23 February 2025, clinical officers gathered and chanted solidarity songs in Bungoma (Kanduyi, Bungoma) in protest against the failure by the county government to implement a Collective Bargaining Agreement (CBA). The group demanded that the county address their grievance."
UGA9442,2025-02-23,2025,Uganda,Mbale,Peaceful protest,0,"On 23 February 2025, a group of residents protested against the bad state of their roads along the Mbale-Nkokonjeru road, coded to the nearest town of Mbale (Mbale, Mbale). Protesters blocked the road, demanding immediate action from the government."
KEN17172,2025-02-24,2025,Kenya,Nakuru,Peaceful protest,0,"On 24 February 2025, wheat farmers gathered while carrying placards in Nakuru (Nakuru North, Nakuru) in protest against the move by the government to allow imported wheat into the market. The group demanded that the government regulate the importation of the commodity."
KEN17173,2025-02-24,2025,Kenya,Narok,Peaceful protest,0,"On 24 February 2025, wheat farmers marched along the Narok-Mai Mahiu road, carrying banners and placards and blowing vuvuzelas in Narok town (Narok North, Narok) in protest against the government's move to allow imported wheat into the market. The group demanded that the government regulate the importation of the commodity."
KEN17175,2025-02-24,2025,Kenya,Laikipia,Peaceful protest,0,"On 24 February 2025, wheat farmers from Meru and Laikipia counties gathered while carrying placards in Nanyuki (Laikipia East, Laikipia) in protest against the move by the government to allow imported wheat into the market. The group demanded that the government regulate the importation of the commodity."
KEN17211,2025-02-24,2025,Kenya,Kwale,Peaceful protest,0,"Around 24 February 2025 (as reported), residents protested in Msikiti Nuru village near Diani (Msambweni, Kwale) against the killing of a student by a mob in a claimed case of mistaken identity (coded separately). The group demanded that the police investigate the matter. It is unclear whether the police intervened."
SOM49123,2025-02-24,2025,Somalia,Woqooyi Galbeed,Peaceful protest,0,"On 24 February 2025, a group of women staged a protest in Gebiley town (Gebiley, Woqooyi Galbeed) demanding justice for the police officer who was killed in Hargeisa last week."
UGA9443,2025-02-24,2025,Uganda,Isingiro,Peaceful protest,0,"Around 24 February 2025 (as reported), a group of residents and local leaders from Kyebikube and neighboring villages protested in town of Kikagate (Isingiro, Isingiro) against the local leaders and parish chiefs, accusing them of extorting bribes in exchange for access to Parish Development Model (PDM) funds. The accused suspectedly confiscated phones and national IDs from those who couldn't pay."
KEN17205,2025-02-24,2025,Kenya,Meru,Peaceful protest,0,"On 24 February 2025, the Meru and Tharaka Nithi community council of elders (Njuri Ncheke) gathered at their shrine in Nchiru (Tigania West, Meru) in protest against the move by local political leaders to align with the opposition. The group demanded that the leaders respect the elders."
KEN17169,2025-02-24,2025,Kenya,Uasin Gishu,Peaceful protest,0,"On 24 February 2025, wheat farmers under the umbrella of the Cereal Growers Association gathered while carrying placards in Eldoret (Moiben, Uasin Gishu) in protest against the government's move to allow imported wheat into the market. The group demanded that the government regulate the importation of the commodity."
KEN17191,2025-02-24,2025,Kenya,Nairobi,Peaceful protest,0,"On 24 February 2025, human rights defenders protested in the Nairobi central business district, Nairobi - Starehe (Starehe, Nairobi) against the detention of Uganda opposition leader by the Uganda government over claimed treason charges. Led by representatives from Amnesty International, Vocal Africa, and KPMDU, the group demanded that the Kenyan government and the international community help secure the release of the opposition leader, together with other political prisoners."
KEN17202,2025-02-24,2025,Kenya,Nairobi,Peaceful protest,0,"On 24 February 2025, county government staff blocked the entrance to the Kenya Power and Lighting Company (KPLC) offices with garbage, with some clamping vehicles, disconnecting the water supply, and blocking the company's sewer line at Stima Plaza within the Parklands neighborhood of Nairobi - Westlands (Westlands, Nairobi) in protest against KPLC's recent move to disconnect power to their offices. The group demanded that KPLC address the matter."
KEN17176,2025-02-25,2025,Kenya,Nakuru,Peaceful protest,0,"On 25 February 2025, nurses under the Universal Health (UHC) program from Nakuru, Laikipia, and Nyandarua counties gathered and marched, carrying banners and placards, from the Nakuru referral hospital to the county assembly and later to the governor's office in Nakuru town (Nakuru North, Nakuru) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17180,2025-02-25,2025,Kenya,Siaya,Peaceful protest,0,"On 25 February 2025, health workers under the Universal Health (UHC) program from Siaya county protested outside the governor's office in Siaya (Alego Usonga, Siaya) against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17212,2025-02-25,2025,Kenya,Nyeri,Peaceful protest,0,"Around 25 February 2025 (as reported), residents marched while singing, blowing vuvuzelas, and carrying twigs and placards in Othaya town (Nyeri South, Nyeri) in protest against increased water tariffs by the Othaya-Mukurweini Water Service Company (OMWASCO). The group demanded that the company address the matter."
KEN17214,2025-02-25,2025,Kenya,Mombasa,Peaceful protest,0,"On 25 February 2025, more than 250 families marched while carrying banners and placards in Kiziwi near Tudor (Mvita, Mombasa) in protest against a recent court eviction order from a contested piece of land. The group demanded that the county and national governments help address the matter."
SOM49178,2025-02-25,2025,Somalia,Sanaag,Peaceful protest,0,"On 25 February 2025, locals protested in Ceerigaabo town (Ceerigaabo, Sanaag) against the proposal to integrate the Sool, Sanaag, and Bari (SSB) and Garxajis (G36) militias to Somaliland forces. The militias also opposed the nationalization of the militias to the Somaliland army."
KEN17196,2025-02-25,2025,Kenya,Baringo,Peaceful protest,0,"On 25 February 2025, clinical officers gathered and sang solidarity songs in Kabarnet (Baringo Central, Baringo) in protest against staff shortages and a lack of promotions, among other grievances. The group demanded that their grievances be addressed."
KEN17186,2025-02-25,2025,Kenya,Nairobi,Protest with intervention,0,"On 25 February 2025, Technical University of Kenya (TUK) students blocked Haile Selassie Avenue (means unspecified) as they marched from the institution to the Ministry of Education headquarters within Nairobi's central business district, Nairobi - Starehe (Starehe, Nairobi) in protest against the recent indefinite closure of the institution following the strike by teaching and non-teaching staff. Police intervened and lobbed tear gas to disperse the group."
KEN17177,2025-02-25,2025,Kenya,Meru,Peaceful protest,0,"On 25 February 2025, nurses under the Universal Health (UHC) program from Meru county gathered while chanting and carrying banners in Meru (Imenti North, Meru) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17207,2025-02-25,2025,Kenya,Kakamega,Peaceful protest,0,"On 25 February 2025, boda boda taxi operators protested in Kakamega town (Lurambi, Kakamega) against the area senator's move to sponsor a bill meant to regulate the boda boda industry. The group demanded that the senator withdraw the bill."
KEN17208,2025-02-26,2025,Kenya,Nairobi,Peaceful protest,0,"On 26 February 2025, parents and teachers of APBET schools marched, carrying placards, to the office of the Deputy County Commissioner (DCC) in the Mathare neighborhood of Nairobi - Mathare (Mathare, Nairobi) in protest against the education system's decision to close their schools. The group demanded that the DCC address the matter."
KEN17215,2025-02-26,2025,Kenya,Kajiado,Peaceful protest,0,"On 26 February 2025, residents gathered while carrying twigs in Bissil (Kajiado Central, Kajiado) in protest against increased insecurity. The group demanded that security agencies address the matter."
KEN17222,2025-02-26,2025,Kenya,Kwale,Peaceful protest,0,"On 26 February 2025, residents gathered while carrying placards and twigs in Gora (Kinango, Kwale) in protest against the move by the Export Processing Zones Authority (EPZA) to take over their land without compensation. The group demanded that the president address the matter."
SOM49179,2025-02-26,2025,Somalia,Sanaag,Peaceful protest,0,"On 26 February 2025, for the second day, locals protested in Ceerigaabo town (Ceerigaabo, Sanaag) against the proposal to integrate the Sool, Sanaag, and Bari (SSB) and Garxajis (G36) militias to Somaliland forces. The militias also opposed the nationalization of the militias to the Somaliland army."
UGA9445,2025-02-26,2025,Uganda,Kampala,Protest with intervention,0,"On 26 February 2025, about 11 students protested against the ongoing EACOP Uganda project at the EU mission in Kampala (Kampala, Kampala). The police intervened and arrested them."
KEN17221,2025-02-26,2025,Kenya,Nakuru,Peaceful protest,0,"On 26 February 2025, residents, mainly family members, friends, and human rights defenders, gathered while singing and carrying placards in Nakuru (Nakuru North, Nakuru) in protest against the recent disappearance of a fisherman while in the custody of the wildlife rangers (coded separately). The group demanded a public inquest into the matter."
UGA9444,2025-02-26,2025,Uganda,Arua,Peaceful protest,0,"On 26 February 2025, a group of fish traders, mostly local women and some South Sudanese nationals, protested at Arua market In Arua (Arua, Arua), against plans to relocate them fearing high taxes and insecurity at the proposed site in Kirabo."
KEN17197,2025-02-26,2025,Kenya,Nairobi,Peaceful protest,0,"On 26 February 2025, health workers, mainly members of KMPDU, gathered and sang solidarity songs in an unspecified location within Nairobi (Starehe, Nairobi) in protest against illegal salary stoppages, dismissals, and frequent salary delays. The group demanded that the county government address their grievances."
KEN17200,2025-02-26,2025,Kenya,Meru,Protest with intervention,0,"On 26 February 2025, Kenya Methodist University (KEMU) students protested in Meru (Imenti North, Meru) against increased insecurity. Police intervened and lobbed tear gas to disperse the group."
TAZ1347,2025-02-26,2025,Tanzania,Dodoma,Peaceful protest,0,"On 26 February 2025, more than 200 CCM members from Mahomanyika gathered and camped outside the party's regional headquarters in Dodoma (Dodoma Urban, Dodoma) in protest against the move by private developers to grab their land. The group demanded that the party organs address the matter."
KEN17181,2025-02-27,2025,Kenya,Tharaka-Nithi,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from Meru, Muranga, Tharaka Nithi, Embu, and Kirinyaga counties gathered and marched while carrying banners and placards in Chuka (Chuka, Tharaka-Nithi) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17183,2025-02-27,2025,Kenya,Elgeyo Marakwet,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from the North Rift region gathered while carrying banners and blowing vuvuzelas outside the Elgeyo Marakwet county assembly in Iten (Keiyo North, Elgeyo Marakwet) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded for permanent jobs and fair pay."
KEN17187,2025-02-27,2025,Kenya,Kisii,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from Kisii, Nyamira, Kericho, Bomet and Migori counties, among others, protested in Kisii (Nyaribari Chache, Kisii) against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17188,2025-02-27,2025,Kenya,Kajiado,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from Kajiado, Narok, Nairobi and Kiambu counties protested in Kajiado (Kajiado Central, Kajiado) against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17190,2025-02-27,2025,Kenya,Nyamira,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from Nyamira county protested in Nyamira (Nyamira, Nyamira) against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
KEN17199,2025-02-27,2025,Kenya,Kwale,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from six coastal counties protested in Kwale (Matuga, Kwale) against the government's failure to employ them on permanent and pensionable terms, among other grievances. Led by KNUN officials, the group demanded permanent jobs and fair pay."
KEN17209,2025-02-27,2025,Kenya,Samburu,Peaceful protest,0,"On 27 February 2025, residents protested in Mbukoi near Marti (Samburu North, Samburu) against increased insecurity, following the recent killing of two people by suspected pastoral militia (coded separately). Led by local leaders, including the member of parliament (UDA, Kenya Kwanza), the group demanded a permanent solution to the situation."
KEN17262,2025-02-27,2025,Kenya,Busia,Peaceful protest,0,"On 27 February 2025, 53 members of the county assembly stormed the county offices of the Department of Commerce in Busia town (Matayos, Busia) in protest against claimed fraud, misappropriation of tax funds, and harassment of traders by revenue officers. The group demanded that the governor address the matter."
UGA9463,2025-02-27,2025,Uganda,Kampala,Protest with intervention,0,"On 27 February 2025, a group of at least 30 environmental activist, comprising mostly students from students against EACOP staged a protest in Kampala (Central Division, Kampala, Kampala) to renew their call for the government and its partners to halt the construction of the East African Crude Oil Pipeline (EACOP), citing alleged risks to climate change, the environment, biodiversity, and human rights. Police intervened to disperse protesters and arrested anti-EACOP activists."
KEN17192,2025-02-27,2025,Kenya,Uasin Gishu,Peaceful protest,0,"On 27 February 2025, more than 150 health workers, mainly KUCO members, marched while carrying banners and placards in Eldoret town (Moiben, Uasin Gishu) in protest against claimed discrimination by the Social Health Authority (SHA), among other grievances. The group demanded that their concerns be addressed, including the right to carry out pre-authorization."
KEN17189,2025-02-27,2025,Kenya,Makueni,Peaceful protest,0,"On 27 February 2025, nurses under the Universal Health (UHC) program from Makueni county protested in Wote (Makueni, Makueni) against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
TAZ1290,2025-02-27,2025,Tanzania,Morogoro,Peaceful protest,0,"On 27 February 2025, more than 200 workers chanted outside a sack manufacturing company in an unspecified village within the Kihonda location (coded to Lukobe, Morogoro Urban, Morogoro) in protest against delayed payment of statutory deductions. The group demanded that the company management address the matter."
KEN17168,2025-02-28,2025,Kenya,Turkana,Peaceful protest,0,"On 28 February 2025, scores of refugees from the Kakuma refugee camp protested in Kakuma town (Turkana West, Turkana) against the scarcity of food and water and the planned integration with the host community. The group demanded that the camp management and the United Nations High Commissioner for Refugees (UNHCR) address their grievances."
KEN17289,2025-02-28,2025,Kenya,Nairobi,Peaceful protest,0,"On 28 February 2025, survivors of past election violence, including human rights defenders, marched while carrying banners and placards at the Kamukunji grounds in Nairobi - Kibra (Kibra, Nairobi) in protest against the lack of accountability and justice following the 2007 post-election violence. The group demanded that the government expedite the reparation process."
KEN17294,2025-02-28,2025,Kenya,Mandera,Peaceful protest,0,"On 28 February 2025, residents protested in Mandera town (Mandera East, Mandera) against prolonged power outages. The group demanded that the Kenya Power and Lighting Company (KPLC) address the matter."
KEN17274,2025-03-02,2025,Kenya,Mombasa,Peaceful protest,0,"On 2 March 2025, UDA-Kenya Kwanza supporters protested in the Mombasa central business district (Mvita, Mombasa) against exclusion from party activities by the party leadership in favor of the Orange Democratic Movement (ODM) supporters, among other grievances. The group demanded that the president, who is also the UDA party leader, address their grievances."
KEN17272,2025-03-03,2025,Kenya,Busia,Peaceful protest,0,"Around 3 March 2025 (as reported), ODM supporters gathered in Busia (Matayos, Busia) in protest against poor management of the party in the county, among other grievances. The group demanded that the party leaders address their grievances."
KEN17276,2025-03-03,2025,Kenya,Kilifi,Peaceful protest,0,"On 3 March 2025, residents marched while carrying twigs and singing solidarity songs in Kanagoni (Magarini, Kilifi) in protest against harassment by salt firms claimed to be using the police to evict them from their ancestral land. The group demanded that the county governor help address the matter."
KEN17277,2025-03-03,2025,Kenya,Kiambu,Peaceful protest,0,"On 3 March 2025, residents protested in Kahuho (Kabete, Kiambu) against the delayed response by the fire engine to a fire incident that claimed the lives of three children. The group demanded an explanation from the authorities."
KEN17279,2025-03-03,2025,Kenya,Kwale,Peaceful protest,0,"On 3 March 2025, residents gathered while carrying twigs in the Matope area of Gora village (Kinango, Kwale) in protest against individuals opposed to the Export Processing Zones Authority (EPZA) development initiative in the area. The group demanded that the initiative proceed as planned."
KEN17265,2025-03-03,2025,Kenya,Garissa,Peaceful protest,0,"On 3 March 2025, health workers gathered while carrying placards outside the Garissa referral hospital (Garissa, Garissa) in protest against delayed promotion, among other grievances. The group demanded that their grievances be addressed."
KEN17295,2025-03-03,2025,Kenya,Mandera,Peaceful protest,0,"On 3 March 2025, residents protested in Mandera town (Mandera East, Mandera) against prolonged power outages. The group demanded that the Kenya Power and Lighting Company (KPLC) address the matter."
KEN17280,2025-03-04,2025,Kenya,Narok,Peaceful protest,0,"On 4 March 2025, residents, mainly youth, marched while chanting in Narok (Narok North, Narok) in protest against marginalization by both the county and national governments. The group demanded inclusion and opportunities from the government."
KEN17281,2025-03-04,2025,Kenya,Busia,Peaceful protest,0,"On 4 March 2025, human rights defenders gathered and camped outside the Busia county assembly (Matayos, Busia) in protest against the delayed passage of the public participation bill. The group demanded that their concern be addressed."
KEN17282,2025-03-04,2025,Kenya,Kiambu,Peaceful protest,0,"On 4 March 2025, parents protested at the Miiri primary school (Gatundu North, Kiambu) against the shortage of teachers in the school. Led by the Parents Teachers Association (PTA) chairman, the group demanded that the Teachers Service Commission (TSC) address the matter."
UGA9460,2025-03-04,2025,Uganda,Kayunga,Peaceful protest,0,"On 4 March 2025, Christians from Kayunga Catholic Parish stormed a disputed 2-acre site, disrupting the construction of a perimeter wall by Kayunga Regional Referral Hospital in Kayunga (Kayunga Town Council, Ntenjeru, Kayunga). Drumming and shouting, they accused the government of land grabbing after the lands minister allocated the land to the hospital despite their protests. As workers continued, the protesters blocked (means unspecified) a nearby road and hurled insults at UPDF officers guarding the site."
KEN17238,2025-03-04,2025,Kenya,Kajiado,Peaceful protest,0,"On 4 March 2025, residents protested in Kitengela (Kajiado East, Kajiado) against the government's move to excise land meant for a stadium for the construction of affordable houses. Led by a former member of the county assembly, the group demanded the government find alternative land for the project."
KEN17266,2025-03-04,2025,Kenya,Migori,Peaceful protest,0,"On 4 March 2025, health workers gathered at the Migori Referral Hospital (Suna West, Migori) in protest against the lack of promotions, among other grievances. The group demanded that the county government address the matter."
KEN17275,2025-03-04,2025,Kenya,Kirinyaga,Peaceful protest,0,"On 4 March 2025, political leaders allied with the immediate former deputy president (UDA, Kenya Kwanza) and their supporters disrupted a funeral ceremony by chanting and storming the podium in Gichugu (Kirinyaga Central, Kirinyaga) in protest against the move by the presiding pastor to bar the leaders from making political statements. The group demanded that the leaders be allowed to speak to the audience."
KEN17261,2025-03-04,2025,Kenya,Nairobi,Peaceful protest,0,"On 4 March 2025, members of the county assembly (MCAs) marched to the office of the governor in Nairobi - Starehe (Starehe, Nairobi) in protest against the recent move by the controller of budget to stop the issuance of bursaries at the county level. The group demanded the governor's input and guidance on the matter."
KEN17263,2025-03-04,2025,Kenya,Nairobi,Peaceful protest,0,"On 4 March 2025, hundreds of health workers, including clinical officers, gathered and marched while carrying banners and blowing vuvuzelas in Nairobi - Starehe (Starehe, Nairobi) in protest against the government's failure to employ them on permanent and pensionable terms, among other grievances. The group demanded permanent jobs and fair pay."
SOM49289,2025-03-05,2025,Somalia,Hiraan,Peaceful protest,0,"On 5 March 2025, residents blocked roads (means unspecified) at the Hawlwadaag neighborhood in Belet Weyne town (Belet Weyne, Hiraan) in protest against the recent confrontation between the National Intelligence Security Agency (NISA) and the Somali National Army (SNA) (coded separately). The group demanded for an end to hostilities in the area."
